Gene	GeneID	Gene_type	DORGE-TSG_score	Drug_Name	CREEDS_ID	GEO_ID	DrugBank_ID	p-value	q-value	Fold_Change	Specificity
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Apratoxina	drug:3070	GSE2742		0.00162607	0.0116568	0.100747	3.802281368821293E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Cisplatin	drug:3152	GSE47856	DB00515	0.0021078	0.00745719	0.297383	2.019793981013936E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Ribavirin	drug:2481	GSE23031	DB00811	0.00219172	0.00707036	0.164602	1.899335232668566E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Doxorubicin	drug:3261	GSE6930	DB00997	0.00224856	0.0146429	0.501659	6.839945280437756E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3043	GSE29159		0.00231982	0.0312417	0.121761	9.75609756097561E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Dexamethasone	drug:2714	GSE34313	DB01234	0.00273255	0.0380529	0.283584	0.00125
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Estradiol	drug:3203	GSE12446	DB00783	0.00299972	0.0180485	0.318838	3.292723081988805E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Estradiol	drug:3061	GSE4668	DB00783	0.00554265	0.0168991	0.0993636	4.139072847682119E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Argyrina	drug:3054	GSE8565		0.00657349	0.0218594	0.78408	2.547121752419766E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Bisphenola	drug:2663	GSE17624		0.00783833	0.016601	0.262178	1.974333662388944E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Cytarabine	drug:3423	GSE6930	DB00987	0.00985643	0.0461713	0.436641	6.949270326615705E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	4-hydroxynonenal	drug:3079	GSE2397		0.0123685	0.0407217	0.521784	3.29489291598023E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Curcumin	drug:3258	GSE10896		0.0144924	0.0474897	0.117256	2.867794665901921E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Cisplatin	drug:3148	GSE47856	DB00515	0.0156726	0.0459757	0.26762	2.845759817871372E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.0178046	0.0419613	0.132083	2.410219329959026E-4
RCOR1	23186	Novel DORGE-TSG	0.791021882640096	Cisplatin	drug:3153	GSE47856	DB00515	0.0241969	0.0442052	0.05705	1.843657817109145E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Vx	drug:3376	GSE33606		3.52439E-6	7.03835E-5	0.449429	2.499375156210947E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Naturalalphainterferon	drug:2474	GSE5542	DB05258	4.61209E-6	3.53095E-5	0.326436	2.962962962962963E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Aplidin	drug:2598	GSE5681		8.77939E-6	7.19452E-5	0.204716	2.188183807439825E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Trovafloxacin	drug:2623	GSE9166	DB00685	1.02874E-5	2.35949E-4	2.02618	5.733944954128441E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Lipopolysaccharide	drug:3484	GSE5504		1.08211E-5	0.00414118	1.235	5.387931034482759E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		1.53211E-5	2.2633E-4	0.341627	2.619172341540073E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Diclofenac	drug:3053	GSE54255	DB00586	3.39941E-5	1.50142E-4	0.819666	1.565190170605729E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Ribavirin	drug:2481	GSE23031	DB00811	3.54068E-5	2.52181E-4	0.411653	1.899335232668566E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Interferonbeta-1b	drug:3343	GSE26104	DB00068	1.08082E-4	4.49487E-4	0.075	1.696928559307653E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Bicalutamide	drug:3088	GSE7708	DB01128	2.67137E-4	9.34372E-4	0.267665	1.213444970270598E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Cisplatin	drug:3148	GSE47856	DB00515	2.89259E-4	0.00446669	0.203273	2.845759817871372E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Cycloheximide	drug:3059	GSE8597		3.08381E-4	0.00123307	0.355304	2.105706464518846E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Vx	drug:3345	GSE33606		3.33904E-4	0.00532265	0.323569	5.347593582887701E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Metformin	drug:2483	GSE33612	DB00331	3.97213E-4	0.00253538	0.33651	2.707092582566324E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Interferonbeta-1a	drug:3187	GSE26104	DB00060	5.67227E-4	0.00341761	0.242083	2.410219329959026E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Bisphenola	drug:2662	GSE17624		5.74581E-4	0.00209776	0.205818	1.909854851031322E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Apratoxina	drug:3069	GSE2742		6.88858E-4	0.0351704	1.05766	0.004166666666666667
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Imatinib	drug:2526	GSE22433	DB00619	9.02215E-4	0.00458266	0.361812	2.952465308532625E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Argyrina	drug:3054	GSE8565		9.07699E-4	0.00515668	0.304883	2.547121752419766E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Vemurafenib	drug:2495	GSE42872		9.71806E-4	0.00275119	0.26051	1.780626780626781E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Lysophosphatidicacid	drug:3223	GSE26309		0.00129713	0.0125102	0.485886	9.68054211035818E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	4-hydroxynonenal	drug:3081	GSE2397		0.00138673	0.00749917	0.23398	2.799552071668533E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Cisplatin	drug:3152	GSE47856	DB00515	0.00151389	0.00570304	0.297413	2.019793981013936E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Insulin	drug:3368	GSE22309		0.00171226	0.01575	0.196177	0.001319261213720317
ZFX	7543	Novel DORGE-TSG	0.808886591068809	4-hydroxynonenal	drug:3080	GSE2397		0.00201729	0.00794549	0.164439	2.170138888888889E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Arachidonicacid	drug:3171	GSE3737	DB04557	0.00256401	0.00689334	0.840332	1.329080276448698E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Trovafloxacin	drug:3036	GSE9166	DB00685	0.00426688	0.0323084	1.525	9.794319294809011E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Imatinib	drug:2527	GSE19567	DB00619	0.00429599	0.00979736	0.312703	1.996406468356957E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	3,3',4,4'-tetrachlorobiphenyl	drug:3273	GSE6878		0.00437284	0.0308904	0.409424	5.012531328320802E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Naturalalphainterferon	drug:2473	GSE5542	DB05258	0.00573698	0.0134891	0.116874	3.61794500723589E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Cytarabine	drug:3424	GSE6930	DB00987	0.00682476	0.0168691	0.320642	3.41180484476288E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Interferonbeta-1a	drug:3186	GSE26104	DB00060	0.00757028	0.0290382	0.177917	2.985965959988056E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Harman	drug:3482	GSE5080		0.0122643	0.0289769	0.036646	2.619858527639508E-4
ZFX	7543	Novel DORGE-TSG	0.808886591068809	Doxorubicin	drug:2720	GSE12972	DB00997	0.0145468	0.0165153	0.437621	2.027986209693774E-4
BRCA2	675	CGC-TSG	0.862906240862241	Estradiol	drug:2731	GSE8597	DB00783	4.81877E-8	4.28097E-6	1.88319	4.796163069544365E-4
BRCA2	675	CGC-TSG	0.862906240862241	Mesalazine	drug:3195	GSE38713	DB00244	1.80196E-7	3.8138E-5	0.106633	4.342162396873643E-4
BRCA2	675	CGC-TSG	0.862906240862241	Estradiol	drug:2733	GSE26834	DB00783	5.57373E-6	2.29831E-4	0.132923	4.046944556859571E-4
BRCA2	675	CGC-TSG	0.862906240862241	Carboplatin	drug:3089	GSE13525	DB00958	1.05452E-5	5.23334E-4	0.571098	5.793742757821553E-4
BRCA2	675	CGC-TSG	0.862906240862241	Estradiol	drug:2487	GSE46924	DB00783	1.8369E-5	0.00109544	1.89958	4.770992366412214E-4
BRCA2	675	CGC-TSG	0.862906240862241	Estradiol	drug:3063	GSE4668	DB00783	2.81936E-5	0.00124599	2.33503	0.00111358574610245
BRCA2	675	CGC-TSG	0.862906240862241	Cadmium	drug:3402	GSE9951		2.89792E-5	1.4215E-4	0.204844	9.932459276916965E-5
BRCA2	675	CGC-TSG	0.862906240862241	Cisplatin	drug:3148	GSE47856	DB00515	3.38493E-5	0.00199421	0.630627	2.845759817871372E-4
BRCA2	675	CGC-TSG	0.862906240862241	Estradiol	drug:2727	GSE4668	DB00783	4.61824E-5	0.00308209	2.19634	0.002207505518763797
BRCA2	675	CGC-TSG	0.862906240862241	Motexafingadolinium(4h)	drug:3125	GSE2189	DB05428	4.79952E-5	6.55851E-4	0.322385	4.775549188156638E-4
BRCA2	675	CGC-TSG	0.862906240862241	Cisplatin	drug:3153	GSE47856	DB00515	5.51196E-5	4.14805E-4	0.288947	1.843657817109145E-4
BRCA2	675	CGC-TSG	0.862906240862241	Imatinib	drug:2513	GSE1922	DB00619	9.51226E-5	4.06648E-4	0.269718	3.248862897985705E-4
BRCA2	675	CGC-TSG	0.862906240862241	Bisphenola	drug:2661	GSE17624		1.20583E-4	5.69244E-4	0.17937	2.039151712887439E-4
BRCA2	675	CGC-TSG	0.862906240862241	Interferonbeta-1a	drug:3186	GSE26104	DB00060	1.23856E-4	0.00179329	0.51375	2.985965959988056E-4
BRCA2	675	CGC-TSG	0.862906240862241	Cisplatin	drug:3154	GSE47856	DB00515	1.71744E-4	0.0173052	0.452346	0.002016129032258064
BRCA2	675	CGC-TSG	0.862906240862241	Carboplatin(36h)	drug:3032	GSE13525		1.92548E-4	0.0091271	0.852481	0.001018329938900204
BRCA2	675	CGC-TSG	0.862906240862241	Clinafloxacin	drug:2625	GSE9166		3.95916E-4	0.00951584	1.19414	7.782101167315176E-4
BRCA2	675	CGC-TSG	0.862906240862241	Metformin	drug:2483	GSE33612	DB00331	4.59362E-4	0.00283297	0.267143	2.707092582566324E-4
BRCA2	675	CGC-TSG	0.862906240862241	Interferonbeta-1a	drug:3188	GSE26104	DB00060	5.40729E-4	0.0474044	0.465417	0.005617977528089887
BRCA2	675	CGC-TSG	0.862906240862241	Arachidonicacid	drug:3171	GSE3737	DB04557	5.4363E-4	0.002514	2.41605	1.329080276448698E-4
BRCA2	675	CGC-TSG	0.862906240862241	4-hydroxytamoxifen	drug:3240	GSE26298		5.47648E-4	0.00296678	0.186464	1.705611461709023E-4
BRCA2	675	CGC-TSG	0.862906240862241	Lipopolysaccharide	drug:3486	GSE5504		5.54283E-4	0.011059	0.8825	2.989536621823618E-4
BRCA2	675	CGC-TSG	0.862906240862241	Harman	drug:3482	GSE5080		6.37296E-4	0.00278557	0.149016	2.619858527639508E-4
BRCA2	675	CGC-TSG	0.862906240862241	Bisphenola	drug:2654	GSE17624		8.47295E-4	0.0126778	0.161187	6.548788474132286E-4
BRCA2	675	CGC-TSG	0.862906240862241	Estradiol	drug:3203	GSE12446	DB00783	0.00101414	0.00826788	0.378275	3.292723081988805E-4
BRCA2	675	CGC-TSG	0.862906240862241	Plx4032	drug:2568	GSE24862	DB05238	0.0011748	0.0371473	0.515	0.001984126984126984
BRCA2	675	CGC-TSG	0.862906240862241	Plx4032	drug:2566	GSE24862	DB05238	0.00160823	0.0474756	0.37	0.002012072434607646
BRCA2	675	CGC-TSG	0.862906240862241	Aplidin	drug:2598	GSE5681		0.00366	0.00821556	0.0512498	2.188183807439825E-4
BRCA2	675	CGC-TSG	0.862906240862241	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		0.00558506	0.0115898	0.511531	3.549875754348598E-4
BRCA2	675	CGC-TSG	0.862906240862241	Puromycin,ec50,5d	drug:3270	GSE6930		0.00633572	0.0120381	0.56846	3.644314868804665E-4
BRCA2	675	CGC-TSG	0.862906240862241	Lipopolysaccharide	drug:3484	GSE5504		0.00647568	0.0451979	0.795	5.387931034482759E-4
BRCA2	675	CGC-TSG	0.862906240862241	Imatinib	drug:2519	GSE1922	DB00619	0.00750654	0.0174602	0.171913	2.31696014828545E-4
BRCA2	675	CGC-TSG	0.862906240862241	Doxorubicin	drug:3260	GSE6930	DB00997	0.00898691	0.0469308	0.316804	8.547008547008547E-4
BRCA2	675	CGC-TSG	0.862906240862241	Nitricoxide	drug:3181	GSE13887	DB00435	0.0111324	0.0223041	0.243315	1.359434475258292E-4
BRCA2	675	CGC-TSG	0.862906240862241	Nickel	drug:3480	GSE6281		0.0180896	0.0488088	0.00506627	2.100840336134454E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	R1881	drug:3048	GSE22606		1.43995E-8	5.83278E-6	2.55216	3.556187766714083E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Doxorubicin	drug:3263	GSE6930	DB00997	5.88281E-8	1.28191E-7	0.433298	1.692047377326565E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	R1881	drug:3049	GSE22606		8.24973E-8	2.78274E-5	2.09683	4.257130693912303E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Estradiol	drug:2731	GSE8597	DB00783	2.81308E-6	8.19551E-5	0.439896	4.796163069544365E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Lipopolysaccharide	drug:3594	GSE3140		4.50898E-6	0.00124113	1.23025	0.004098360655737705
SMS	6611	Novel DORGE-TSG	0.800483473331442	Actinomycind	drug:3098	GSE6400		1.53545E-5	1.09037E-4	0.592895	1.133529811834051E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Interferonbeta-1b	drug:3343	GSE26104	DB00068	1.53778E-5	9.58911E-5	0.08	1.696928559307653E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Lipopolysaccharide	drug:2475	GSE40885		4.7974E-5	0.00187607	0.591763	7.782101167315176E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Cediranib	drug:2642	GSE32569		5.10905E-5	9.70558E-5	0.0735762	1.067691650651292E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		1.06595E-4	6.72825E-4	0.541871	2.052123948286476E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Arachidonicacid	drug:3171	GSE3737	DB04557	1.45227E-4	0.00148993	1.76013	1.329080276448698E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Motexafingadolinium(4h)	drug:3125	GSE2189	DB05428	2.75401E-4	0.00237147	0.0594114	4.775549188156638E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Nickel	drug:3531	GSE6907		3.59227E-4	0.00104796	0.275567	4.428697962798937E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Bisphenola	drug:2661	GSE17624		4.48274E-4	0.00169718	0.0712819	2.039151712887439E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Androstanolone	drug:3411	GSE7868		6.12638E-4	0.00295677	0.80232	2.047082906857728E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Hypochlorousacid	drug:3198	GSE11630		7.31114E-4	0.00278359	0.0707706	2.968239833778569E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.00104647	0.00445624	0.0512784	2.164970772894566E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Mesalazine	drug:3195	GSE38713	DB00244	0.0011025	0.00916116	0.0579066	4.342162396873643E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Doxorubicin	drug:3260	GSE6930	DB00997	0.00137262	0.0142246	0.42424	8.547008547008547E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Estradiol	drug:2733	GSE26834	DB00783	0.00146353	0.00781949	0.158773	4.046944556859571E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Tretinoin	drug:3233	GSE23702	DB00755	0.00147671	0.00218801	0.16	1.034875297526648E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Tretinoin	drug:2828	GSE23702	DB00755	0.00179491	0.00274151	0.16	1.083071591032167E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Chromium	drug:3534	GSE6907		0.0018056	0.00502681	0.166616	4.73260766682442E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Mercury	drug:3533	GSE6907		0.00193816	0.00529906	0.164463	4.003202562049639E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Ubiquinol	drug:3449	GSE19627		0.00259674	0.0316366	0.668531	5.665722379603399E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Vanadiumpentoxide	drug:3556	GSE5339		0.00313547	0.0156987	0.182369	4.782400765184123E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Vanadiumpentoxide	drug:3557	GSE5339		0.00471443	0.0160257	0.23933	3.581661891117478E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Bisphenola	drug:2662	GSE17624		0.00501721	0.0126237	0.139779	1.909854851031322E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Lipopolysaccharide	drug:3484	GSE5504		0.00587305	0.0429992	0.6	5.387931034482759E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Lysophosphatidicacid	drug:3225	GSE26309		0.00662368	0.0346198	0.297987	8.795074758135445E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Doxorubicin	drug:2720	GSE12972	DB00997	0.00733276	0.00845064	0.0547519	2.027986209693774E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Lipopolysaccharide	drug:3486	GSE5504		0.00752794	0.0352447	0.905	2.989536621823618E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Apratoxina	drug:3070	GSE2742		0.00866924	0.0283226	0.233643	3.802281368821293E-4
SMS	6611	Novel DORGE-TSG	0.800483473331442	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.00948968	0.0197911	0.176944	3.139717425431711E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Doxorubicin	drug:3263	GSE6930	DB00997	1.12071E-11	7.26446E-11	0.763352	1.692047377326565E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Bicalutamide	drug:3088	GSE7708	DB01128	4.94397E-8	9.53468E-7	0.33497	1.213444970270598E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Vemurafenib	drug:2564	GSE37441	DB08881	3.19426E-7	4.11594E-6	0.82488	2.885170225043277E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Cediranib	drug:2642	GSE32569		5.99422E-7	1.67838E-6	0.0486922	1.067691650651292E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Doxorubicin	drug:3179	GSE58074	DB00997	1.60358E-6	4.36718E-5	0.833691	2.85143997718848E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Resveratrol	drug:3500	GSE25412	DB02709	2.29829E-6	3.09465E-5	0.77031	2.961208172934557E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Vemurafenib	drug:2495	GSE42872		3.04059E-6	2.5723E-5	0.495767	1.780626780626781E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Plx4032	drug:2558	GSE50649	DB05238	4.46875E-6	8.58596E-5	0.912839	2.759381898454746E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Bortezomib	drug:2686	GSE30931	DB00188	9.04682E-6	4.75119E-4	0.515501	0.001024590163934426
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Cisplatin	drug:3158	GSE47856	DB00515	2.8565E-5	0.00349635	0.87889	8.857395925597874E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Pd173074	drug:2578	GSE52452		2.91976E-5	3.46015E-4	0.372767	2.809778027535825E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Cytarabine	drug:3423	GSE6930	DB00987	5.2425E-5	0.00209053	1.71944	6.949270326615705E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Cytarabine	drug:3375	GSE6930	DB00987	6.73499E-5	1.59526E-4	1.10529	3.819709702062643E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Doxorubicin	drug:3264	GSE6930	DB00997	7.73098E-5	0.00186636	2.06907	5.753739930955121E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Cytarabine	drug:3374	GSE6930	DB00987	1.21157E-4	0.00306565	1.59029	6.596306068601583E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Ribavirin	drug:2481	GSE23031	DB00811	1.34435E-4	7.22297E-4	0.361437	1.899335232668566E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Vemurafenib	drug:2561	GSE37441	DB08881	1.98903E-4	0.00306943	0.571923	5.74052812858783E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Sulforaphane	drug:3445	GSE28813		2.3724E-4	0.00184792	0.718547	2.112378538234052E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Doxorubicin	drug:3265	GSE6930	DB00997	2.57721E-4	9.55192E-4	1.25413	4.460303300624443E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Cisplatin	drug:3153	GSE47856	DB00515	2.64305E-4	0.00126546	0.647493	1.843657817109145E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Etanercept	drug:2610	GSE11903	DB00005	3.27393E-4	0.00247693	0.64189	4.177109440267335E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Cytarabine	drug:3424	GSE6930	DB00987	4.15869E-4	0.00160354	0.947938	3.41180484476288E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	4-hydroxytamoxifen	drug:3240	GSE26298		6.31771E-4	0.00328079	0.24731	1.705611461709023E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Hypochlorousacid	drug:3198	GSE11630		8.76685E-4	0.00322126	0.401303	2.968239833778569E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Doxorubicin	drug:3261	GSE6930	DB00997	0.00136485	0.0103543	1.12329	6.839945280437756E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Puromycin,2xec50,3d	drug:3372	GSE6930		0.00153541	0.022011	1.19869	0.001618122977346278
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Resveratrol	drug:3501	GSE25412	DB02709	0.00186713	0.011952	0.506083	3.217503217503217E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Doxorubicin	drug:2533	GSE24460	DB00997	0.00196412	0.0127955	0.931587	5.307855626326964E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Cycloheximide	drug:3059	GSE8597		0.00211002	0.00665465	0.207694	2.105706464518846E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Mk-886	drug:3192	GSE3202		0.00255589	0.00938439	0.616401	2.081165452653486E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Harman	drug:3482	GSE5080		0.00279576	0.00888616	0.241447	2.619858527639508E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Plx4032	drug:2565	GSE24862	DB05238	0.00284776	0.026074	0.44	4.128819157720892E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Doxorubicin	drug:3262	GSE6930	DB00997	0.0030395	0.00861523	0.892311	5.254860746190226E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Etanercept	drug:2605	GSE41663	DB00005	0.00466014	0.0318322	0.692163	5.497526113249038E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Cisplatin	drug:3143	GSE47856	DB00515	0.0064645	0.0357329	0.436482	4.916420845624386E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Lysophosphatidicacid	drug:3224	GSE26309		0.00665769	0.0315864	0.285227	8.726003490401396E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Apratoxina	drug:3070	GSE2742		0.00677864	0.0243495	0.0959101	3.802281368821293E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Lmp-420	drug:3222	GSE20211		0.00796869	0.0239894	0.0997208	2.338087444470423E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Actinomycind	drug:3098	GSE6400		0.00846209	0.0160428	0.154498	1.133529811834051E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Puromycin,ec50,3d	drug:3269	GSE6930		0.00878282	0.0464035	0.730169	0.001574803149606299
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Adenosinetriphosphate	drug:3219	GSE30903		0.0125142	0.0361318	0.412831	2.424830261881668E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Imatinib	drug:2764	GSE24493	DB00619	0.013119	0.0236492	0.235217	1.539882968894364E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Nitricoxide	drug:3181	GSE13887	DB00435	0.0239837	0.0430335	0.100102	1.359434475258292E-4
SPTAN1	6709	Novel DORGE-TSG	0.626787436342264	Antimony	drug:3532	GSE6907		0.0241349	0.0283942	0.227738	2.347417840375587E-4
CBLL1	79872	Novel DORGE-TSG	0.701766776109783	Doxorubicin	drug:2720	GSE12972	DB00997	0.0	0.0	0.228682	2.027986209693774E-4
CBLL1	79872	Novel DORGE-TSG	0.701766776109783	Diclofenac	drug:3053	GSE54255	DB00586	4.45692E-11	6.83456E-9	1.40142	1.565190170605729E-4
CBLL1	79872	Novel DORGE-TSG	0.701766776109783	Promegestone	drug:3694	GSE67561		4.16518E-9	3.97208E-7	0.710396	5.543237250554324E-4
CBLL1	79872	Novel DORGE-TSG	0.701766776109783	Bortezomib	drug:2686	GSE30931	DB00188	2.79899E-7	3.88702E-5	0.63266	0.001024590163934426
CBLL1	79872	Novel DORGE-TSG	0.701766776109783	R1881	drug:3048	GSE22606		2.82111E-6	7.8381E-5	2.31292	3.556187766714083E-4
CBLL1	79872	Novel DORGE-TSG	0.701766776109783	R1881	drug:3049	GSE22606		4.76216E-6	2.27446E-4	1.19279	4.257130693912303E-4
CBLL1	79872	Novel DORGE-TSG	0.701766776109783	Trovafloxacin	drug:2623	GSE9166	DB00685	2.246E-5	3.44947E-4	3.18165	5.733944954128441E-4
CBLL1	79872	Novel DORGE-TSG	0.701766776109783	Dasatinib	drug:3306	GSE59357	DB01254	1.80741E-4	5.65713E-4	0.144514	1.271617497456765E-4
CBLL1	79872	Novel DORGE-TSG	0.701766776109783	Doxorubicin	drug:3180	GSE58074	DB00997	2.35061E-4	0.00158854	0.600919	2.877697841726619E-4
